"","PRICE","TAVG","TMAX","TMIN","PRCPCUM","PRCPMAX","MAXDAYSNOPRCP","WINTER","SPRING","SUMMER","PAVG1","PMAX1","PMIN1","PAVG2","PMAX2","PMIN2","PAVG3","PMAX3","PMIN3","PAVG4","PMAX4","PMIN4"
"2090",7,19.43,34,7.1,232.4,51,136,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,6.5,7,6
"2091",5.5,19.15,29.5,6.6,203,35.4,108,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5,5.5,4.5
"2092",7,19.36,34,7,232.4,51,133,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2093",5.5,19.12,29.5,5.2,203,35.4,108,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"2094",6.5,19.33,34,7,232.4,51,132,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2095",5.5,19.05,29.5,5.2,203,35.4,108,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"2096",6.5,19.28,34,7,232.4,51,131,0,0,0,6.5,7,6,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2097",5.5,18.98,29.5,5.2,203,35.4,108,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"2098",6.5,19.22,34,7,232.4,51,130,0,0,0,6.5,7,6,6.5,7,6,7,7.5,6.5,7,7.5,6.5
"2099",5.5,18.91,29.5,5.2,205.3,35.4,108,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"2100",6.5,19.18,33,7,232.4,51,130,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,7,7.5,6.5
"2101",5.5,18.81,29.5,5.2,205.3,35.4,135,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"2102",6.5,19.12,33,7,183.9,44.7,135,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"2103",5.5,18.75,29.5,5.2,188.5,35.4,126,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"2104",6,19.11,33,7,181.1,44.7,135,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"2105",4.5,18.75,29.5,5.2,188.5,35.4,126,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"2106",4.5,18.73,29.5,5.2,188.5,35.4,126,0,0,0,4.5,5,4,5.5,6,5,5.5,6,5,6,6.5,5.5
"2107",6,19.06,33,7,176.8,44.7,124,0,0,0,6,6.5,5.5,6.5,7,6,6,6.5,5.5,6,6.5,5.5
"2108",4.5,18.7,29.5,5.2,188.5,35.4,126,0,0,0,4.5,5,4,4.5,5,4,5.5,6,5,5.5,6,5
"2109",6,18.93,33,6.2,176.8,44.7,139,0,0,0,6,6.5,5.5,6,6.5,5.5,6.5,7,6,6,6.5,5.5
"2110",4.5,18.7,29.5,5.2,188.5,35.4,126,0,0,0,4.5,5,4,4.5,5,4,4.5,5,4,5.5,6,5
"2111",6.5,18.89,33,6.2,176.8,44.7,138,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,5.25,5.75,4.75
"2112",5,18.56,29.5,4.8,188.5,35.4,139,0,0,0,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"2113",6.5,18.85,32.2,6.2,176.8,44.7,137,0,0,0,6.5,7,6,6,6.5,5.5,6,6.5,5.5,4.5,5,4
"2114",5,18.47,29.5,4.8,188.2,35.1,138,0,0,0,5,5.5,4.5,4.5,5,4,4.5,5,4,4.5,5,4
"2115",6.5,18.8,32.2,6.2,176.8,44.7,136,0,0,0,6.5,7,6,6.5,7,6,6,6.5,5.5,6,6.5,5.5
"2116",5,18.4,29.5,4.4,153.1,27.4,139,0,0,0,5,5.5,4.5,5,5.5,4.5,4.5,5,4,4.5,5,4
"2117",6,18.8,32.2,6.2,176.8,44.7,138,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"2118",5,18.43,29.5,4.4,145.7,27.4,138,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,4.5,5,4
"2119",6,18.82,32.2,6.2,132.1,35.1,135,0,0,0,6,6.5,5.5,6.5,7,6,6.5,7,6,6.5,7,6
"2120",5,18.36,29.5,4.4,134.8,27.4,135,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2121",6,18.8,32.2,6.2,132.1,35.1,137,0,0,0,6,6.5,5.5,6,6.5,5.5,6.5,7,6,6.5,7,6
"2122",5,18.36,29.5,4.4,134.8,27.4,134,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2123",6,18.79,32.2,6.2,132.1,35.1,137,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6.5,7,6
"2124",5,18.35,29.5,4.4,134.8,27.4,133,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2125",6,18.8,32.2,6.2,131.3,35.1,132,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2126",5,18.35,29.5,4.4,134.8,27.4,132,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2127",6,18.76,32.2,6.2,131.3,35.1,139,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2128",5,18.34,29.5,4.4,134.8,27.4,131,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2129",6,18.64,32.2,6.2,131.3,35.1,139,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2130",5,18.25,29.5,4.3,134.8,27.4,128,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2131",5,18.59,32.2,6.2,131.3,35.1,139,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2132",4,18.19,29.5,4.3,134.8,27.4,127,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2133",5,18.56,32.2,6.2,97.5,15,139,0,0,0,5,5.5,4.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2134",4,18.1,29.5,3.8,134.8,27.4,126,0,0,0,4,4.5,3.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2135",5,18.53,32.2,6.2,96.7,15,138,0,0,0,5,5.5,4.5,5,5.5,4.5,6,6.5,5.5,6,6.5,5.5
"2136",4,18.03,29.5,3.8,134.8,27.4,125,0,0,0,4,4.5,3.5,4,4.5,3.5,5,5.5,4.5,5,5.5,4.5
"2137",5,18.49,32.2,6.2,96.7,15,137,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,6,6.5,5.5
"2138",4,17.97,29.5,3.8,134.8,27.4,139,0,0,0,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5,5,5.5,4.5
"2139",5,18.4,32.2,6.2,90.3,15,134,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2140",4,17.8,29.5,3.8,136.3,27.4,112,0,0,0,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5
"2141",5,17.75,29.5,3.8,136.3,27.4,112,0,0,0,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5
"2142",6,18.33,32.2,6.2,90.3,15,132,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,4.5,5,4
"2143",5,17.7,29.5,3.8,136.3,27.4,112,0,0,0,5,5.5,4.5,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5
"2144",6,18.3,32.2,6.2,90.3,15,131,0,0,0,6,6.5,5.5,5,5.5,4.5,5,5.5,4.5,4.5,5,4
"2145",5,17.68,29.5,2.4,136.3,27.4,112,0,0,0,5,5.5,4.5,5,5.5,4.5,4,4.5,3.5,4,4.5,3.5
"2146",6,18.25,32.2,6.2,90.3,15,130,1,0,0,6,6.5,5.5,6,6.5,5.5,5,5.5,4.5,4.5,5,4
"2147",5,17.6,29.5,2.4,136.3,27.4,112,1,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,4,4.5,3.5
"2148",6,18.11,32.2,5,77.3,15,127,1,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,5,5.5,4.5
"2149",5,17.5,29.5,2.4,136.3,27.4,112,1,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2150",6,18.02,32.2,5,77.3,15,125,1,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,5.5,6,5
"2151",5,17.44,28.9,2.4,135.3,27.4,112,1,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5.5,6,5
"2152",6.5,17.97,32.2,5,77.3,15,139,1,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,5.5,6,5
"2153",5.5,17.45,28.9,2.4,120.3,27.4,112,1,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5.5,6,5
"2154",6.5,17.94,32.2,5,77.3,15,139,1,0,0,6.5,7,6,6,6.5,5.5,6,6.5,5.5,5.5,6,5
"2155",5.5,17.4,28.9,2.4,120,27.4,112,1,0,0,5.5,6,5,5,5.5,4.5,5,5.5,4.5,5.5,6,5
"2156",6.5,17.88,32.2,5,76.3,15,136,1,0,0,6.5,7,6,6.5,7,6,6,6.5,5.5,6,6.5,5.5
"2157",5.5,17.38,28.9,2.4,120,27.4,112,1,0,0,5.5,6,5,5.5,6,5,5,5.5,4.5,5,5.5,4.5
"2158",6.5,17.82,32.2,5,76.3,15,134,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"2159",5.5,17.38,28.9,2.4,120,27.4,112,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"2160",6.5,17.77,32.2,5,76.3,15,133,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"2161",5.5,17.36,28.9,2.4,107.3,27.4,104,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"2162",6.5,17.72,32.2,5,76.3,15,139,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"2163",5.5,17.36,28.9,2.4,107.3,27.4,104,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"2164",6.5,17.65,32.2,5,64.1,15,138,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"2165",5.5,17.33,28.9,2.4,107.3,27.4,104,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"2166",8,19.12,33.2,5,181.2,100.4,133,1,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2167",9,22.06,31.4,9,168,57.2,126,1,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2168",8,19.11,33.2,5,171.3,100.4,132,1,0,0,8,8.5,7.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2169",9,22.08,31.4,9,154,57.2,126,1,0,0,9,9.5,8.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"2170",8,19.11,33.2,5,171.3,100.4,139,1,0,0,8,8.5,7.5,8,8.5,7.5,6,6.5,5.5,6,6.5,5.5
"2171",9,22.1,31.4,9,142.3,45.5,126,1,0,0,9,9.5,8.5,9,9.5,8.5,6,6.5,5.5,6,6.5,5.5
"2172",8,19.1,33.2,5,171.3,100.4,138,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,6,6.5,5.5
"2173",9,22.12,31.4,9,142.3,45.5,126,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,6,6.5,5.5
"2174",8,19.03,33.2,5,171.3,100.4,135,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2175",9,22.15,31.4,9,96.8,40.9,126,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2176",8,19,33.2,5,171.3,100.4,134,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2177",9,22.16,31.4,9,96.8,40.9,136,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2178",8,18.97,33.2,5,171.3,100.4,136,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2179",9,22.15,31.4,9,96.8,40.9,136,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2180",8,18.94,33.2,5,171.3,100.4,136,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2181",9,22.15,31.4,9,96.8,40.9,136,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2182",8,18.92,33.2,5,164.4,100.4,136,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2183",9,22.15,31.4,8.2,96.5,40.9,127,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2184",8,18.81,33.2,5,148.1,100.4,137,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2185",9,22.07,31.4,8.2,88.6,40.9,137,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2186",8,18.77,33.2,5,148.1,100.4,136,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2187",9,22.05,31.4,8.2,88.6,40.9,136,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2188",8,18.7,33.2,5,148.1,100.4,139,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2189",9,22.03,31.4,8.2,88.6,40.9,135,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2190",8,18.67,33.2,5,148.1,100.4,138,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2191",9,22.03,31.4,8.2,88.6,40.9,134,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2192",8,18.64,33.2,5,148.1,100.4,137,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2193",9,22.02,31.4,8.2,88.6,40.9,135,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2194",8,18.56,33.2,5,145.3,100.4,134,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2195",9,21.99,31.4,8.2,84.3,40.9,136,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2196",8,18.54,33.2,5,137.7,100.4,133,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2197",9,21.99,31.4,8.2,83.5,40.1,132,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2198",6.5,18.53,33.2,5,137.7,100.4,132,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2199",9,21.99,31.4,8.2,43.4,24.9,133,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2200",6.5,18.49,33.2,5,136.7,100.4,131,1,0,0,6.5,7,6,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2201",9,21.99,31.4,8.2,43.4,24.9,134,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2202",6.5,18.47,33.2,5,134.2,100.4,130,1,0,0,6.5,7,6,6.5,7,6,8,8.5,7.5,8,8.5,7.5
"2203",9,21.99,31.4,8.2,43.4,24.9,138,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2204",6.5,18.41,33.2,5,123.3,100.4,128,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,7.75,8.25,7.25
"2205",9,22.01,31.4,8.2,37.3,24.9,132,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,7.75,8.25,7.25
"2206",6.5,18.4,33.2,5,123.3,100.4,131,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,7.75,8.25,7.25
"2207",9,22.02,31.4,8.2,37.3,24.9,133,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,7.75,8.25,7.25
"2208",8,18.39,33.2,5,123.3,100.4,131,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,7.75,8.25,7.25
"2209",10,22.05,31.4,8.2,37.3,24.9,133,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,7.75,8.25,7.25
"2210",8,18.38,33.2,5,123.3,100.4,131,1,0,0,8,8.5,7.5,6.5,7,6,6.5,7,6,6.5,7,6
"2211",10,22.08,31.4,8.2,37.3,24.9,133,1,0,0,10,10.5,9.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2212",8,18.36,33.2,5,123.3,100.4,131,1,0,0,8,8.5,7.5,8,8.5,7.5,6.5,7,6,6.5,7,6
"2213",10,22.14,31.6,8.2,37.3,24.9,133,1,0,0,10,10.5,9.5,10,10.5,9.5,9,9.5,8.5,9,9.5,8.5
"2214",8,18.33,33.2,5,123.3,100.4,137,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,6.5,7,6
"2215",10,22.14,31.6,8.2,34.3,24.9,127,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,9,9.5,8.5
"2216",9,18.32,33.2,5,123.3,100.4,138,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2218",9,18.31,33.2,5,123,100.4,117,1,0,0,9,9.5,8.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2220",9,18.32,33.2,5,123,100.4,116,1,0,0,9,9.5,8.5,9,9.5,8.5,8,8.5,7.5,8,8.5,7.5
"2222",9,18.24,33.2,5,123,100.4,113,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,8,8.5,7.5
"2224",9,18.23,33.2,5,123,100.4,112,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2225",11,22.22,32.2,8.2,7.4,5.6,132,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"2226",9,18.23,33.2,5,123,100.4,111,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2227",11,22.24,32.2,8.2,7.4,5.6,134,1,0,0,11,11.5,10.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"2228",9,18.24,33.2,5,123,100.4,127,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2229",11,22.28,32.2,8.2,7.4,5.6,135,1,0,0,11,11.5,10.5,11,11.5,10.5,10,10.5,9.5,10,10.5,9.5
"2230",9,18.26,33.2,5,123,100.4,127,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2231",11,22.3,32.2,8.2,7.4,5.6,136,1,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,10,10.5,9.5
"2232",9,18.27,33.2,5,123,100.4,127,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2233",11,22.33,32.2,8.2,6.9,5.1,138,1,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"2234",8,18.26,33.2,5,229.9,100.4,127,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2235",10,22.36,32.2,8.2,1.8,1.8,116,1,0,0,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"2236",8,18.23,33.2,5,229.9,106.9,127,1,0,0,8,8.5,7.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2237",10,22.38,32.2,8.2,1.8,1.8,117,1,0,0,10,10.5,9.5,11,11.5,10.5,11,11.5,10.5,11,11.5,10.5
"2238",8,18.21,33.2,5,229.9,106.9,127,1,0,0,8,8.5,7.5,8,8.5,7.5,9,9.5,8.5,9,9.5,8.5
"2239",10,22.41,33.4,8.2,1.8,1.8,118,1,0,0,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5,11,11.5,10.5
"2240",8,18.19,33.2,5,229.9,106.9,127,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,9,9.5,8.5
"2241",10,22.44,33.4,8.2,1.8,1.8,119,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,11,11.5,10.5
"2242",8,18.12,33.2,4.4,229.9,106.9,139,1,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"2243",10,22.41,33.4,8.2,1.8,1.8,124,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"2244",9,22.42,33.4,8.2,1.8,1.8,124,1,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"2246",9,22.43,33.4,8.2,1.8,1.8,124,1,0,0,9,9.5,8.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"2248",9,22.44,33.4,8.2,1.8,1.8,125,1,0,0,9,9.5,8.5,9,9.5,8.5,10,10.5,9.5,10,10.5,9.5
"2250",9.5,22.43,33.4,8.2,1.8,1.8,126,1,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,10,10.5,9.5
"2252",9.5,22.48,33.8,8.2,1.8,1.8,129,1,0,0,9.5,10,9,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2254",8.5,22.51,33.8,8.2,1.8,1.8,130,1,0,0,9.5,10,9,9.5,10,9,9,9.5,8.5,9,9.5,8.5
"2256",8.5,22.53,33.8,8.2,1.8,1.8,131,1,0,0,8.5,9,8,9.5,10,9,9.5,10,9,9,9.5,8.5
"2258",8.5,22.55,33.8,8.2,1.8,1.8,132,1,0,0,8.5,9,8,8.5,9,8,9.5,10,9,9.5,10,9
"2260",8.5,22.53,33.8,8.2,1.8,1.8,133,1,0,0,8.5,9,8,8.5,9,8,8.5,9,8,9.5,10,9
"2262",8.5,22.44,33.8,8.2,1.5,1.5,138,1,0,0,8.5,9,8,8.5,9,8,8.5,9,8,8.75,9.25,8.25
"2264",9,22.48,33.8,8.2,1.5,1.5,138,1,0,0,8.5,9,8,8.5,9,8,8.5,9,8,8.75,9.25,8.25
"2266",9,22.53,34.6,8.2,0,0,139,0,1,0,9,9.5,8.5,8.5,9,8,8.5,9,8,8.75,9.25,8.25
"2268",9,22.58,34.6,8.2,0,0,139,0,1,0,9,9.5,8.5,9,9.5,8.5,8.5,9,8,8.5,9,8
"2270",9,22.73,34.9,8.2,0,0,139,0,1,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,8.5,9,8
"2272",9,22.77,34.9,8.2,0,0,139,0,1,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2274",9,22.79,34.9,8.2,0,0,139,0,1,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"2276",9,22.98,34.9,8.2,0,0,139,0,1,0,9,9.5,8.5,9,9.5,8.5,9.25,9.75,8.75,9.25,9.75,8.75
"2278",7,16.33,33.4,4.1,0.8,0.5,123,0,1,0,9.25,9.75,8.75,9.25,9.75,8.75,9.25,9.75,8.75,9.25,9.75,8.75
"2280",7,16.39,33.4,4.1,0.8,0.5,122,0,1,0,7,7.5,6.5,9.25,9.75,8.75,9.25,9.75,8.75,9.25,9.75,8.75
"2282",7,16.43,33.4,4.1,0.8,0.5,121,0,1,0,7,7.5,6.5,7,7.5,6.5,9.25,9.75,8.75,9.25,9.75,8.75
"2284",7,16.45,33.4,4.1,0.8,0.5,120,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,9.25,9.75,8.75
"2286",7,16.55,33.4,4.1,0.8,0.5,117,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2288",7,16.58,33.4,4.1,0.8,0.5,116,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2290",7,16.63,33.4,4.1,0.8,0.5,115,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2292",7,16.67,33.4,4.1,0.8,0.5,114,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2294",7,16.7,33.4,4.1,0.8,0.5,113,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2296",7,16.79,33.4,4.1,0.8,0.5,110,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2298",7,16.82,33.4,4.1,0.8,0.5,109,0,1,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2300",4.5,18.52,35.3,4.4,215.2,106.9,95,0,1,0,7.5,8,7,7.5,8,7,7.5,8,7,7.5,8,7
"2302",4.5,18.56,36.2,4.4,215.2,106.9,94,0,1,0,4.5,5,4,7.5,8,7,7.5,8,7,7.5,8,7
"2304",4.5,18.6,36.2,4.4,215.2,106.9,93,0,1,0,4.5,5,4,4.5,5,4,7.5,8,7,7.5,8,7
"2306",4.5,18.69,36.2,4.4,215.2,106.9,90,0,1,0,4.5,5,4,4.5,5,4,4.5,5,4,7.5,8,7
"2308",4.5,18.72,36.2,4.4,215.2,106.9,89,0,1,0,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"2310",4,18.76,36.2,4.4,215.2,106.9,88,0,1,0,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"2311",3,14.36,31,2.4,1.5,1.5,130,0,1,0,5.25,5.75,4.75,5.25,5.75,4.75,5.25,5.75,4.75,5.25,5.75,4.75
"2312",4,18.81,36.2,4.4,215.2,106.9,87,0,1,0,4,4.5,3.5,4.5,5,4,4.5,5,4,4.5,5,4
"2313",3,14.67,31,2.4,1.5,1.5,131,0,1,0,3,3.5,2.5,5.25,5.75,4.75,5.25,5.75,4.75,5.25,5.75,4.75
"2314",4,18.85,36.2,4.4,215.2,106.9,86,0,1,0,4,4.5,3.5,4,4.5,3.5,4.5,5,4,4.5,5,4
"2315",3,15.11,31.2,2.4,1.5,1.5,132,0,1,0,3,3.5,2.5,3,3.5,2.5,5.25,5.75,4.75,5.25,5.75,4.75
"2316",4,19.02,36.2,4.4,215.2,106.9,83,0,1,0,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5,4.5,5,4
"2317",3,16.14,31.8,2.4,1.5,1.5,134,0,1,0,3,3.5,2.5,3,3.5,2.5,3,3.5,2.5,5.25,5.75,4.75
"2318",4,19.06,36.2,4.4,215.2,106.9,82,0,1,0,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5,4,4.5,3.5
"2319",3,16.43,31.8,2.4,1.5,1.5,134,0,1,0,3,3.5,2.5,3,3.5,2.5,3,3.5,2.5,3,3.5,2.5
